basisOfRecord,commonName,country,county,decimalLatitude,decimalLongitude,eventDate,family,genus,habitat,locality,month,occurrenceRemarks,order,phylum,recordedBy,recordId,references,scientificName,specificEpithet,state,taxonID,year,day
PreservedSpecimen,sand milkweed,United States,Jefferson,33.88951,-97.93642,8/15/1968,Apocynaceae,Asclepias,Prairie roadside right of way. Sandy soil; near Red River.,Terral; 0.5 mi S,8,Several plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:f59a3542-a932-433a-8b9e-bfb78232eca0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22659461,Asclepias arenaria,arenaria,Oklahoma,17913,1968,15
PreservedSpecimen,sand milkweed,United States,Woodward,36.5158333,-99.3894444,5/29/2001,Apocynaceae,Asclepias,Bridge over North Canadian River along OK Hwy 34. Sleeping Bear SW Quad. Rolling sandsage prairie along roadside. Exposed sand.,Woodward; 5 mi N,5,Common. Flowers greenish white.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:c8b7bc80-e9b4-405d-8b10-53ab01748aee,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22660524,Asclepias arenaria,arenaria,Oklahoma,17913,2001,29
PreservedSpecimen,sand milkweed,United States,Woodward,36.297658,-99.112576,6/3/2000,Apocynaceae,Asclepias,Sandhills on N side of North Canadian River.,T21N; R18W; sec 15,6,,Gentianales,Magnoliophyta,Hillary J Loring,urn:uuid:ee8627b4-4cf8-4781-90fa-43ce60e52a4a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22686975,Asclepias arenaria,arenaria,Oklahoma,17913,2000,3
PreservedSpecimen,spider milkweed,United States,Murray,34.3811111,-97.1483333,5/24/1953,Asclepiadaceae,Asclepias,Shallow soil on Arbuckle Limestone.,4 miles south of Turner Falls; Arbuckle Mountains.,5,L/L det. w/ TopoZone.,Gentianales,Magnoliophyta,U. T. Waterfall,urn:uuid:12b7eec3-6f59-45e8-8280-4441a1696b36,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=197698,Asclepias asperula,asperula,Oklahoma,3769,1953,24
PreservedSpecimen,antelopehorns,United States,Roger Mills,35.5458336,-99.7574997,5/30/2001,Apocynaceae,Asclepias,Thurmond Ranch. Sandsage prairie immediately above Broken Leg Creek. Scattered oak mottes. Site at region of contact of Tertiary Ogallala Formation and Permian Doxey Shale.,Cheyenne; 4.75 mi S; 5 mi W,5,Common.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:a7716669-3b41-41d9-83c3-cae26b03c881,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22473120,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,2001,30
PreservedSpecimen,antelopehorns,United States,Garfield,36.480448,-97.73139,6/5/1941,Apocynaceae,Asclepias,,Breckinridge; 3 mi N,6,,Gentianales,Magnoliophyta,H B Gephardt,urn:uuid:5d21daf8-b829-41f9-aa43-f6154ef24211,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22485853,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1941,5
PreservedSpecimen,antelopehorns,United States,Roger Mills,35.5963889,-99.7269444,5/31/2001,Apocynaceae,Asclepias,Thurmond Ranch. Weedy level to rolling upland mixed grass prairie above unnamed tributary to Plum Creek. Scattered Mimosa borealis. Permian Cloud Chief Formation.,Cheyenne; 1 mi S; 3 mi W,5,Scattered.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:faeb8596-ba95-42ce-9c8a-8af46c122731,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22492341,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,2001,31
PreservedSpecimen,antelopehorns,United States,Murray,34.4788889,-97.0277778,4/30/2001,Apocynaceae,Asclepias,Oak-hickory-ash-elm forest and limestone glades on moderate N- and SW-facing slopes above lake. Rocky; limestone soil; frequent outcrops.,Davis; ca 1 mi S; 5 mi W; Chickasaw National Recreation Area; Lake of the Arbuckles; Guy Sandy Creek tributary finger,4,"Scattered in openings. Corolla green; corona greenish white distally, reddish purple proximally.",Gentianales,Magnoliophyta,Caleb A Morse; Elizabeth F Smith,urn:uuid:24fcfda8-6c7b-48b7-aaaa-db35c75e497b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22675755,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,2001,30
PreservedSpecimen,antelopehorns,United States,Roger Mills,35.5730556,-99.6866667,5/30/2001,Apocynaceae,Asclepias,Thurmond Ranch. Eroded rocky slopes and level upland dominated by mixed-grass prairie on divide between Higgins Creek and Killough Creek. Permian Doxey Shale; exposed soil.,Cheyenne; 2.75 mi S; 0.75 mi W,5,Scattered.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:35aeddcb-932b-44ed-8ab6-b2acc93099a5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22675829,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,2001,30
PreservedSpecimen,antelopehorns,United States,Rogers,36.31239,-95.77782,5/1/1948,Apocynaceae,Asclepias,Rocky clay soil.,Claremore; 9 mi W,5,,Gentianales,Magnoliophyta,Karl F Jacobs,urn:uuid:36473c3c-d4b1-4966-9369-0a8efa9d6bb4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22678752,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1948,1
PreservedSpecimen,antelopehorns,United States,Roger Mills,35.68641,-99.67111,5/16/1968,Apocynaceae,Asclepias,Upland; eroded prairie pasture. Dry; rocky; red soil.,Cheyenne; 5 mi N,5,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:b58b6527-6953-43d0-a3f0-1a24317fa51e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22680046,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1968,16
PreservedSpecimen,antelopehorns,United States,Woods,36.80465,-98.9559,6/4/1968,Apocynaceae,Asclepias,Upland; eroded prairie pasture. Sandy; clay; red soil.,Alva; 16 mi W,6,Few plants.,Gentianales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:f95cb70e-63af-4458-a374-7148f1e3dc11,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22698985,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1968,4
PreservedSpecimen,antelopehorns,United States,Greer,34.82842,-99.50389,5/16/1968,Apocynaceae,Asclepias,Upland prairie pasture hillside. Dry; rocky; limestone soil.,Mangum; 3 mi S,5,Not common.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:6eadbd0f-8934-44e1-9216-f22978bcdd85,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22700913,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1968,16
PreservedSpecimen,antelopehorns,United States,Comanche,34.7325,-98.7236111,4/29/2003,Apocynaceae,Asclepias,Wichita Mountains National Wildlife Refuge; Sunset Picnic Area. Post oak-blackjack oak/eastern redcedar woodland and mowed parkland on red; rocky; granitic soil on N side of Headquarters Creek. Frequent boulders.,Jct of I-44 & US Hwy 62 in Lawton; 7.5 mi N; 19 mi W,4,Scattered. Flowers greenish; gynostegium purple.,Gentianales,Magnoliophyta,Caleb A Morse; Elizabeth F Smith,urn:uuid:b92c04cc-1898-428b-b33e-b7bdbe3fdd6c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22704353,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,2003,29
PreservedSpecimen,antelopehorns,United States,Caddo,34.89358,-98.45399,5/11/1968,Apocynaceae,Asclepias,Upland prairie pasture. Dry; gravel; sandy; red soil.,Apache; 5 mi W,5,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:daaebe07-8ffc-4644-a966-568242aa18a1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22710384,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1968,11
PreservedSpecimen,antelopehorns,United States,Texas,36.61635,-101.09091,6/4/1968,Apocynaceae,Asclepias,Upland prairie pasture hillside. Rocky; sandy soil.,Hardesty; 5.5 mi E,6,Few plants.,Gentianales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:138bbfbd-d461-459d-b3c0-449e9a881426,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22717408,Asclepias asperula subsp. capricornu,asperula,Oklahoma,43435,1968,4
PreservedSpecimen,Engelmann's milkweed,United States,Blaine,35.963564,-98.414399,9/11/2000,Apocynaceae,Asclepias,On gypsum layer which appeared to have been scraped (bulldozed).,On S side EW 72 Road,9,,Gentianales,Magnoliophyta,Hillary J Loring,urn:uuid:7677928a-b505-4c6d-9b35-12620dc77da8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22477663,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2000,11
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.5658333,-99.7233333,5/31/2001,Apocynaceae,Asclepias,Thurmond Ranch. Weedy; grazed; mixed grass prairie on eroded slopes above Sergeant Major Creek. Red rocky soil at contact of Permian Cloud Chief & Doxey Shale Formations.,Cheyenne; 3.25 mi S; 2.75 mi W,5,Scattered. Plants not quite flowering.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:32fdb0dc-0938-47c4-8489-25029819df1e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22498684,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,31
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.5630556,-99.6911111,7/24/2001,Apocynaceae,Asclepias,Thurmond Ranch. Rolling; upland; mixed-grass prairie and stock pond along upper reaches of E Fork Sergeant Major Creek. Permian Doxey Shale Formation.,Cheyenne; 3 mi S; 0.5 mi W,7,Infrequent on rocky slopes. Plants to 2 m tall.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:10733365-c7f0-4bce-acaa-076a9ad79bbc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22515238,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,24
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.5730556,-99.6866667,5/30/2001,Apocynaceae,Asclepias,Thurmond Ranch. Eroded rocky slopes and level upland dominated by mixed-grass prairie on divide between Higgins Creek and Killough Creek. Permian Doxey Shale; exposed soil.,Cheyenne; 2.75 mi S; 0.75 mi W,5,Widely scattered.,Gentianales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:5c9eda8f-f1b8-40f1-9dd2-e8e0f3a63d5b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22533509,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,30
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.5455551,-99.7488861,7/24/2001,Apocynaceae,Asclepias,Thurmond Ranch. Rolling; upland; mixed-grass prairie intermixed with sandsage prairie on sandy soil. Abundant oak mottes in the area. Tertiary Ogallala Formation.,Cheyenne; 4 mi S; 4 mi W,7,Infrequent.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:c8226656-4b56-42aa-ab12-7ad91420970a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22677742,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,24
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.6080556,-99.7286111,7/23/2001,Apocynaceae,Asclepias,Thurmond Ranch. Rocky; eroded ridge and slopes E of Brokenleg Creek; dominated by mixed grass prairie. Permian Cloud Chief Formation.,Cheyenne; 2.75 mi W,7,Scattered.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:882fce74-e5ec-4cd5-96cc-6b8390de48f6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22704055,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,23
PreservedSpecimen,Engelmann's milkweed,United States,Roger Mills,35.5963889,-99.7272222,10/4/2001,Apocynaceae,Asclepias,Thurmond Ranch. Rolling; upland; mixed-grass prairie on divide between Brokenleg Creek and Plum Creek. Permian Cloud Chief Formation.,Cheyenne; 1 mi S; 2.5 mi W,10,Rare.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:3ffe0043-79e8-4a61-a29d-25ea5f24d511,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22714463,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,2001,4
PreservedSpecimen,Engelmann's milkweed,United States,Harper,36.828838,-99.774805,7/14/1982,Apocynaceae,Asclepias,Sandy gypsiferous soil in vicinity of park area.,Doby Springs,7,,Gentianales,Magnoliophyta,Ralph E Brooks,urn:uuid:209e3fce-a188-49af-bfc1-ec1374d30afe,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740493,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1982,14
PreservedSpecimen,Engelmann's milkweed,United States,Woods,36.80477,-98.90157,8/23/1973,Apocynaceae,Asclepias,Prairie pasture hillside. Red; sandy; gypsum soil.,Alva; 13 mi W,8,Common.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:ece3eb0f-1fbc-404f-ad72-1e0d220099cc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740499,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1973,23
PreservedSpecimen,Engelmann's milkweed,United States,Kiowa,34.887675,-99.278021,8/14/1968,Apocynaceae,Asclepias,Flat prairie. Granite gravel soil. Dry.,Lone Wolf; 9 mi S; near shore of Lake Altus,8,Several plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:d9730b39-32c2-4f74-8a62-05e680554913,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740502,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1968,14
PreservedSpecimen,Engelmann's milkweed,United States,Major,36.35996,-98.57266,8/12/1968,Apocynaceae,Asclepias,Steep prairie hillside. Dry; rocky; red; gypsum soil.,Orienta; 5.5 mi W,8,"Few, scattered plants.",Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:9fd09acc-33df-43cf-8083-3a822b98261d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740509,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1968,12
PreservedSpecimen,Engelmann's milkweed,United States,Beaver,36.99394,-100.50258,7/7/1974,Apocynaceae,Asclepias,Prairie hillside. Rocky; clay soil.,Forgan; 6 mi N; 2 mi E,7,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:01a5dfeb-26c8-40d7-ac27-7ad8985d5659,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740513,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1974,7
PreservedSpecimen,Engelmann's milkweed,United States,Texas,36.616004,-101.003168,7/8/1974,Apocynaceae,Asclepias,Sandy soil.,Hardesty; 10 mi E; flood plain Chiquita Creek,7,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:4cacb26f-7c82-4f6a-98e6-40b24a9a156c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740514,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1974,8
PreservedSpecimen,Engelmann's milkweed,United States,Garfield,36.46774,-97.76996,9/25/1941,Apocynaceae,Asclepias,,Breckinridge; 3 mi NW,9,,Gentianales,Magnoliophyta,H B Gephardt,urn:uuid:3f920822-1265-4585-a23e-8cdcee919a88,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740522,Asclepias engelmanniana,engelmanniana,Oklahoma,3757,1941,25
PreservedSpecimen,green milkweed,United States,Nowata,36.9497222,-95.6961111,8/14/1937,Asclepiadaceae,Asclepias,Sandy loam.,6 miles east - 2.5 miles north of Wann.,8,[L/L from Topozone.],Gentianales,Magnoliophyta,A. F. Bennett,urn:uuid:f73d8a58-e1fc-41b6-8c65-8a98ec53b10a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=197280,Asclepias hirtella,hirtella,Oklahoma,73285,1937,14
PreservedSpecimen,green milkweed,United States,Delaware,36.21815,-94.7969,8/21/1968,Apocynaceae,Asclepias,Roadside bar ditch. Dry; sandy; rocky soil.,Jay; 14 mi S,8,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:59ce7251-3d5b-4923-926d-16e80132b6b9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740547,Asclepias hirtella,hirtella,Oklahoma,73285,1968,21
PreservedSpecimen,green milkweed,United States,Ottawa,36.747009,-94.927247,7/7/1991,Apocynaceae,Asclepias,Native meadow.,Along US Hwy 59-69 1.5 mi N I-44 (Will Rogers Turnpike) S of Narcissa,7,,Gentianales,Magnoliophyta,W W Holland,urn:uuid:5ceec9a9-7706-49e4-8ddb-afb5061bbc1d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740548,Asclepias hirtella,hirtella,Oklahoma,73285,1991,7
PreservedSpecimen,green milkweed,United States,Ottawa,36.95451,-94.78801,6/12/1958,Apocynaceae,Asclepias,Prairie area.,Quapaw; 0.5 mi NE on US 66,6,,Gentianales,Magnoliophyta,Charles S Wallis,urn:uuid:d69c3725-b002-47c9-9ff4-bb277b626d3b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740549,Asclepias hirtella,hirtella,Oklahoma,73285,1958,12
PreservedSpecimen,swamp milkweed,United States,Delaware,36.5936,-94.7147,8/22/1968,Apocynaceae,Asclepias,Low; weedy; waste area of prairie. Moist; sandy; rocky; clay soil at creek.,Grove; 3 mi E,8,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:945e7f74-78e8-4970-ae24-86adb1d59522,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22527334,Asclepias incarnata subsp. incarnata,incarnata,Oklahoma,73287,1968,22
PreservedSpecimen,swamp milkweed,United States,Alfalfa,36.78333,-98.19343,8/22/1973,Apocynaceae,Asclepias,Low bank of Salt Fork Creek. Moist; sandy soil.,Cherokee; 2 mi N; 9 mi E,8,Common.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:c286def9-0b25-40c8-b2b5-a243a0d6ca06,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22529513,Asclepias incarnata subsp. incarnata,incarnata,Oklahoma,73287,1973,22
PreservedSpecimen,swamp milkweed,United States,Adair,35.81443,-94.68199,8/21/1968,Apocynaceae,Asclepias,Bank of small creek. Weedy. Wet; sandy soil.,Stilwell; 3 mi W,8,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:d11ed106-3948-4301-a740-f0e1b8740b1a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22666995,Asclepias incarnata subsp. incarnata,incarnata,Oklahoma,73287,1968,21
PreservedSpecimen,swamp milkweed,United States,Cherokee,36.08941,-94.91611,8/21/1968,Apocynaceae,Asclepias,Roadside bar ditch. Wet; sandy; rocky; sandstone soil.,Tahlequah; 12 mi N; 3 mi E,8,Large colony.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:c8fc896c-37ca-4574-84ed-e19e305c80ae,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22671402,Asclepias incarnata subsp. incarnata,incarnata,Oklahoma,73287,1968,21
PreservedSpecimen,swamp milkweed,United States,Ottawa,36.75111,-94.87437,8/11/1971,Apocynaceae,Asclepias,Edge of prairie slough. Moist; clay soil.,Fairland; 1.5 mi W,8,Common.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:a7d35fa1-4b16-485d-88d3-bc5aedd9e418,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22682072,Asclepias incarnata subsp. incarnata,incarnata,Oklahoma,73287,1971,11
PreservedSpecimen,broadleaf milkweed,United States,Roger Mills,35.5702782,-99.684166,7/25/2001,Apocynaceae,Asclepias,Thurmond Ranch. Nearly level; upland; mixed-grass prairie on divide between Higgins Creek and Killough Creek. Permian Doxey Shale Formation.,Cheyenne; 2 mi S; 0.5 mi W,7,Widely scattered. Plants with abundant latex. Numerous hymenopteran visitors to flowers.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:ad645ba5-106f-42ce-b620-a3f7352cd4da,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22528844,Asclepias latifolia,latifolia,Oklahoma,3762,2001,25
PreservedSpecimen,broadleaf milkweed,United States,Roger Mills,35.5455551,-99.7488861,10/3/2001,Apocynaceae,Asclepias,Thurmond Ranch. Rolling; upland; mixed-grass prairie intermixed with sandsage prairie on sandy soil. Abundant oak mottes. Tertiary Ogallala Formation.,Cheyenne; 4 mi S; 4 mi W,10,Infrequent.,Gentianales,Magnoliophyta,Craig C Freeman; Caleb A Morse,urn:uuid:c86322e1-4a99-4a8f-82dc-9ac00a1889a3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22700174,Asclepias latifolia,latifolia,Oklahoma,3762,2001,3
PreservedSpecimen,broadleaf milkweed,United States,Beaver,36.70735,-100.51944,7/8/1974,Apocynaceae,Asclepias,Prairie roadside right of way. Sandy; gravel soil.,Beaver; 7.5 mi S,7,Few plants.,Gentianales,Magnoliophyta,Steve Stephens,urn:uuid:e7f5d800-20db-4408-aaff-9398ca30715f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22740615,Asclepias latifolia,latifolia,Oklahoma,3762,1974,8
